,video_id,author,comment
17,WdtyLi2wBDs,UC9lTKxXXhj74pvt_VOAWfVQ,"Si da un golpe encima de la mesa y nos libra del tirano y su caterva de sarnosos , seguiré siendo monárquico. De lo contrario, ya puede ir desfilando a Londres, con sus amigos masones"
18,WdtyLi2wBDs,UCLfdkZk4Px0t8UMj2gGo2WQ,Y no estoy aa favor de la republica. Simplemente estoy de parte del progreso y si una sociedad no se vale por si misma sin necessidad de ser gobernado por nadie. Es una sociedad condenada
19,WdtyLi2wBDs,UCLfdkZk4Px0t8UMj2gGo2WQ,Tio muy mal
20,4i2m9Z47ETc,UCz6C2VCUGK90FxX82MBrEpQ,Lo que demuestra la encuesta es la ignorancia más absoluta de la entrevistadora y de la mayoria de los entrevistados.
21,4i2m9Z47ETc,UCzT5hSUdv1qk40obikDb5Ew,Para que sirve un Rey?
22,4i2m9Z47ETc,UCgW7xHsCcD7fCUpo0g0OkeA,Jaja se nota que la mayoría no saben cómo funciona una monarquía ni saben que es una república
23,4i2m9Z47ETc,UCvoOpGOmz8_fxg-xxVvOZMA,"¿Monarquía sí o no? No, ni de coña. (La rapidez con la que responden los primeros entrevistados, lo mejor)"
24,4i2m9Z47ETc,UCBud1913ER992wNpIjcgB5A,"ese sueldo no se lo cree nadie..

La monarquia es una estupidez cuando sabemos que en el mundo juzgamos a dictadores pero estos monarcas son peores, son VIVIDORES.. TODOS en todos los paises con monarquia.."
25,4i2m9Z47ETc,UCLmL-Kr6GqzslmI6_gc45Eg,Monarquía: NO!
26,4i2m9Z47ETc,UCUivzTmOf_f8Wz33EqhJokg,"¿República como los países del tercer mundo?... No gracias.

La única república que ha funcionado es la de los Estados Unidos De América, ¿acaso quieren algo como México o las demás repúblicas de América latina?... Monarquía mil veces."
27,4i2m9Z47ETc,UCFTuN-H2mYi-aXqQ0bHrzrQ,"🤣🤣🤣 siempre igual. Todos muy de izquierdas cuando somos jóvenes, para ponernos medallitas de buena persona y tal. Luego creces y vas viendo cómo la izquierda miente y arruina, y ya no eres tan de izquierdas. Una dice que no quiere pagar a gente que no haga nada 🤣, piensa en monarquía y se olvida de los miles de políticos en España. Al menos la familia real es una sola familia a la que mantener. Otra encuesta amañada de, por, y para charos"
28,4i2m9Z47ETc,UCGk3hqk34C0e-_goHYbRtmw,"Monarquía y política son lo mismo en españistan, ambos cobran sin hacer nada 😛"
29,4i2m9Z47ETc,UC2JBocUxefcEa0CniYkLQBw,"""que se votó en su momento"", primero que está chiquita se informe y luego opine!"
30,4i2m9Z47ETc,UCbVzrHmrA8mOMLEuo_ZMpJg,"Que nadie engaña la Inés, se va a tal barrio y justo pregunta a gente que vota a Podemos y se ve de lejos.
Preguntales por el ejército y te dirán más infatiladas."
31,4i2m9Z47ETc,UC_yS1jebWCyMxLJK3o5Umwg,"El precio de la luz y el carburante por las nubes y éstos preocupados por la monarquía...

¿No os dais cuenta? ¡Se mean en vuestra cara y os dicen que llueve!"
32,4i2m9Z47ETc,UCoZU_4gowDRFT6RyXiTHJnQ,"La payasa esa ""influencer"" o ""periodista"" o cualquiera que sea el título con el que trabaja y que creo que trabaja en la pública da auténtica PENA. Generación más formada."
33,4i2m9Z47ETc,UCPX5RdKviD4zsF4H7AVg-1w,"Andaluces de izquierdas: trabajadores, estudiantes, jornaleros, empleados públicos, ecologistas, defensores de los derechos humanos, pequeños autónomos, científicos, feministas, universitarios, maestros y profesores de la educación pública,sanitarios, comerciantes, cristianos de base, asalariados de grandes empresas,trabajadores del sector cultural, deportistas de base, trabajadores del turismo, de la hosteleria, del sector de energías renovables,  hombres y mujeres andaluces progresistas todos: hay que votar a la izquierda el 19 de junio a la opcion progresista de izquierdas que querrais, para que Andalucía sea una Comunidad de progreso, de educación, de trabajo, de cultura..cada voto de izquierdas cuenta...Ánimo!!!"
34,4i2m9Z47ETc,UCTpkc3UF0sEJJ7WZGj1vVcQ,Anda que si tienen que votar éstos monarquía o república...
35,4i2m9Z47ETc,UCdyRzdlEw93UL9iSd9xQ2sQ,Ahora mismo el menor problema que tienen España es la monarquía florero que han montado. A los Borbones ya les tocará el turno de rendir cuentas...
36,4i2m9Z47ETc,UC8bculjskBm_oBu-kJxItPw,"Nadie ha respondido ni una función en el video, todos repiten la misma frase si te das cuenta, ""no hace nada""."
37,4i2m9Z47ETc,UC8bculjskBm_oBu-kJxItPw,"Cuando la ciudadanía responde referendum no me parece mala idea pero acaso las nuevas generaciones no están adoctrinadas respecto a donde posicionarse en la monarquía, dime solo una persona 10 a 35 años que sepa enumerar algunas funciones del rey que aparezcan en la CE, ya te digo que ni el 10% sabría la respuesta, antes de intentar cambiar algo hay que informarse tanto si te gusta como si no."
38,4i2m9Z47ETc,UCQ5G8Qiy3NvBOHSBVtTiu-w,Lo mas higienico seria un referendum.
39,4i2m9Z47ETc,UCEJgdMh_rQNtMLrELZW1vhw,Nunca podremos votar xd
40,KzSlyGHjTX8,UCEoc2Zz6eGFdN6tzaGs6Q9w,XD básicamente Roma quiere un sistema como el de México... como mexicano les digo que mejor vuelvan a una monarquía como la que tenían antes del 78 y que sigo sin entender por qué el rey Juan Carlos la tiró a la basura.
41,KzSlyGHjTX8,UCwFj-zibwvSl9aCtXb4aqWQ,"La monarquia es una dictadura pintada de rosas 🌹 que por pura propaganda y costumbres centenarias a perdurado pero ya en pleno 2024 eso debería de estar extinguido, todos debemos tener los mismos derechos en el mundo no porque seas apellido tal ya estés destinado a gobernar"
42,KzSlyGHjTX8,UCiKRUZIZoCe6z06_pTs6Nmw,"A la vista está dados los acontecimientos de venidos los últimos días de que te equivocas. Presidentes patatas como el que tenemos que dice una cosa y a los tres días tras el vestido traiciona al país y perdonan. Los golpistas es acojonante. Y si ha pasado incluso con la monarquía, imagínate adonde se puede llegar sin ella. amén de que somos un país en el que sobran políticos ahorrillo. Se podría ahorrar mucho dinero si nos quitáramos a tantos mamones de en medio. Prefiero tener un rey y la mitad de los políticos con todos sus monasterios y las estupideces que no necesitamos. Que otros países no tienen, y funcionan a la perfección. gracias por el vídeo, pero no lo compro."
43,KzSlyGHjTX8,UCkbMApNloZIcPCbJLpqge0g,"No porque se vote a los políticos de una institución hace de esta más perfecta o más funcional, por el contrario; la haríamos más proclive a la Demagogia. Si mañana votamos a los Jueces de una alta Corte ¿Qué votamos? Un criterio político por encima de principios constitucionales. La Oclocracia es tan peligrosa o incluso más peligrosa que la Oligarquía, de una clase dirigente incapaz se puede prescindir y deshacer rápido; pero la ignorancia de un pueblo es un mal que toma mucho tiempo curar. 

Att: Un Venezolano."
44,KzSlyGHjTX8,UC_fHAdvtwwQISwuzaVN0FBw,Donde dice que aquí en España el poder lo tiene el Rey?
45,KzSlyGHjTX8,UCgW7xHsCcD7fCUpo0g0OkeA,"Mmm pues no estas viendo todas su aristas la ventaja de un rey es que el o ella se prepara durante toda su vida para gobernar no exite en teoría mejor gobernante que un rey pues este estudia durante toda su vida para ello a diferencia de cualquier otro político.
La culpa no es de la monarquía como la plantea y si es facil que un gobierno entre y destroce a un pais ejemplo Venezuela, Korea del norte, cualquier otro pais de LATAM te lo puede confiar como sus republicas representativas constitucionales no funcionan"
46,KzSlyGHjTX8,UCwBGW8dNpuk5uJTm5I8_QTw,"La monarquía es lo mismo que el socialismo porque el rey es por herencia , solo que la monarquía se escucha más romántico qué decir socialismo"
47,KzSlyGHjTX8,UCMq51jQ3EBweqW6s6pbld8A,SÓLO PARA DEFENDER A LOS PODEROSOS.
48,KzSlyGHjTX8,UCMq51jQ3EBweqW6s6pbld8A,👑 BY THE FACE.SWALLOW PEOPLE 💰
49,KzSlyGHjTX8,UCAJPS2S3yNW2RcNwgtgvW0w,Perdóname pero España no sería lo que es ahora sin los antepasados del Rey
50,KzSlyGHjTX8,UC_u5XM-vyN1x4nhakqpviMg,En México  ya  quisiéramos volver a tener  nuestra familia real 👑 y estar  bajo una corona cristiana religiosa que  obligue a los infieles a creer en Dios
51,KzSlyGHjTX8,UC6_VgCOLeeiU1oZy30LJOJg,"El rey no defiende a España. Deben eliminarse las autonomías, la monarquía y eliminar tambien a los partidos de extrema izquierda, proterroristas y cesecionistas"
52,KzSlyGHjTX8,UCkVrfjYi99Gm7O5bdTs-dWg,"Tengo un problema con el tema del exterior, cuando un gobierno es ""joven"", las naciones suelen desconfiar, en cambio, en la monarquía no hace mucha falta, los países desconfían menos, por ejemplo, cuando Sánchez fué a pedir a EEUU unas cosas, se las denegaron, en cambio, luego fué Felipe, y se las concedieron, entiendo que hay varias cosas que deberían cambiar en el sistema monárquico, pero una monarquía nos viene mejor que una república para relaciones exteriores, o eso creo yo, porfavor, si hay alguien en desacuerdo conmigo, por favor, lo podemos debatir de manera calmada y sin hostilidades"
53,KzSlyGHjTX8,UC12xU44H5P-Z46Z38eiHiFQ,"La Republica es 20 veces más cara
500 veces más corrupta
Tienen ideologias
Etcs x1000 xD"
54,KzSlyGHjTX8,UC12xU44H5P-Z46Z38eiHiFQ,"Monarquía mil veces, aparte que sale mucho más barato, da más prestigio,mejor tener ahí una dinastía que va a estar toda su vida ahi a no que un presidente q va a estar 4 años i se va a ir hará todo el dinero q pueda I luego otro I así todos los q pasen, en cambio la monarquía al estar toda su vida tiene más responsabilidades a la larga"
55,KzSlyGHjTX8,UCq_5LSvXERQZSgEiKWt0CXg,viva el rey!
56,KzSlyGHjTX8,UC12xU44H5P-Z46Z38eiHiFQ,"No es por nada pero decir de quitar la monarquía porque nos cuesta dinero es de subnormales de gente muy cortita, el rey cobra 250.000 mil al año la reina la hija,los viajes bla bla bla juntas todo i sale por 4 céntimos al año a cada español, yo creo q por 4 céntimos al año merece la pena tener monarquía xd"
57,KzSlyGHjTX8,UCnOmEnfR3ZbULPYJ79io1NA,Viva Felipe VI !
58,KzSlyGHjTX8,UCopbQKbyyLII_YEqaq_-UBQ,Argentina es una republica y tiene tres Poderes judicial poder legislativo y poder ejecutivo todos por separados ninguno se sobrepone sobre otra . Cada una cumple su trabajo y son poderes independientes
59,KzSlyGHjTX8,UCMErPMTjLGqNwELWHLeXqFw,Yo también sois de lo que piensa que un rey que pinta nada si hace muchimo más un presidente un rey vive como quiere por la cara sin hacer nada el y su familia hijos hermanos primos en fin
60,WGC0RtlEIUY,UC_Q7-uOJy3BPWjKNdATqrag,"📌PARA APOYAR AL CANAL: https://www.patreon.com/RubenHoodofSpain
📌PARA ADQUIRIR MI LIBRO: envíame un correo aquí: rubenhoodofspain@gmail.com"
61,WGC0RtlEIUY,UC_fHAdvtwwQISwuzaVN0FBw,Entonces por qué se hizo una ley en defensa de la República? Eso es muy democrático claro. Y los logros que mencionas algunos los realizó la derecha so inculto.
62,WGC0RtlEIUY,UCgW7xHsCcD7fCUpo0g0OkeA,Una república no es la respuesta para España
63,WGC0RtlEIUY,UCgW7xHsCcD7fCUpo0g0OkeA,No cabe la duda que en los comentarios la mayoría no entiende como funciona una monarquía contemporánea
64,WGC0RtlEIUY,UCLausDKU2uutThc4CAjyFdw,"Claro, a los ricos no les conviene que tengan que tratar al trabajador con respeto y pagarles bien su salario, y su gobierno debe hacer su trabajo sirviendo al pueblo, por eso no les gusta la república, pero un día la monarquía caerá y España será libre!"
65,WGC0RtlEIUY,UCfa8MrOLVlxzUBe2jPh08TQ,"Cuando ablamos de república lo asociamos erróneamete con marxismo o socialismo no tiene por qué ser así puede ser un república capitalista en la OTAN y en el EURO y no tenemos por toleral que un noble por un título socialmete sea superior en la jerarquía social cuando en Alemania los títulos han sido abolidos he integrados en los apellidos por qué un rey por ser rey tiene un coto de 15000 ectareas el Pardo porque un rey por ser jefe
de estado le pagan un sueldo ha su madre otro Asus hermanas y es legalmente inenjuiciable un saludo y un abrazo fuerte"
66,WGC0RtlEIUY,UCxlmYEHukoKzTZambJbxI0w,Si hay republica quiero que su presidente sea Abascal.
67,WGC0RtlEIUY,UCzzV7yHnmRQmEf5nCplUNQQ,"Considero que si comparamos la Monarquía actual con una República prefiero la República, pero si el Rey tuviese derecho a poder vetar a un presidente si este empieza a irse de control (y no porque sí) prefiero Monarquía."
68,WGC0RtlEIUY,UCBr7Kz4iQOKcRkz90pRRT5A,Entonces que España sea fascista
69,WGC0RtlEIUY,UCu8xJ0FgMaxXRUwggX3XDmw,"Los humanos somos todos iguales, por tanto, no puede haber kunas familias, endiosadas que parasitan al resto de los ciudadanos, así que  aun siendo imperfecta la republica, si que es más humana, y no endiosa a  los ciudadano. simplemente igualdad  en privilegios y deberes."
70,WGC0RtlEIUY,UCTTF0e8VvbhgGmdxo64Gurw,"Que bien la quema de combentos, persecucion religiosa, la revuelta de asturias y la violencia politica. España no es un pais de republicas. Nunca habra una republica que funcione en españa"
71,WGC0RtlEIUY,UCGBylRChTsljJF4CZiak3lQ,Viva la republicaaaaaaaaaa!!!!!
72,WGC0RtlEIUY,UCftrqQ41mFXUoognZ7fgjZA,Monarquía es mejor
73,WGC0RtlEIUY,UCGD5amzAcferMTz_540reVQ,monarquia porque al jefe de estado se le prepara desde pequeño a los politicos no
74,WGC0RtlEIUY,UCnCc2hoKoiymztIzJ3rgSzA,La segunda República fue horrible a poco que leas un poco sobre ella
75,WGC0RtlEIUY,UC01CvkzTTdrkmLtCcmACvBw,"Ancianos que vivieron en dictadura: Necesitáis una república, por vuestro futuro.
Jóvenes de hoy en día: FRANCO FRANCO FRANCO FRANCO"
76,WGC0RtlEIUY,UC01CvkzTTdrkmLtCcmACvBw,"Yo prefiero la República, pero las cosas como son, este rey me cae muy bien, así que de momento me da igual, mientras no haya dictadura, me da igual."
77,WGC0RtlEIUY,UCLxwGOrXF8VdrGM7ehBM2mA,Dónde está el debate?? No lo he visto....Es el primer debate de la historia en el que sólo hay un participante... jajajaja
78,WGC0RtlEIUY,UClhAFAuNu10_Jvi3GSfW-cg,Rumania es republica pero con casa real
79,WGC0RtlEIUY,UC0HaksQ7tg83wrX4hqsY6FQ,Yo siempre República ❤️💛💜💪👏👏👏🙌🙌🙌
80,4mMkLK7khPY,UCgW7xHsCcD7fCUpo0g0OkeA,La mayoría no saben lo que quieren
81,4mMkLK7khPY,UCet4CrgT5eUA3zRRMIUeBpw,"El pueblo granadino es muy sabio.
Prefieren que sea todo el pueblo español el que decida sobre Monarquía o República, de manera libre y democrática ,en un referéndum.
Aunque El Gran Marqués de Croix lo dijo de manera muy clara, en el siglo XVIII: ""Los súbditos sólo han nacido para callar y para obedecer...No están para discutir los Asuntos Públicos que sólo le competen al Gran Soberano..."""
82,4mMkLK7khPY,UCrJzPfEHQ_Sbc4SXWCFdvqA,"La monarquía es en definición España… 
El Estado surgió con la unión de dos reyes quienes delegaron un territorio unido a su hija y a sus descendientes.. Los Habsburgo y los Borbónes 
Sin monarquia lo correcto es que cada territorio pueda ser independiente ya que la corona es la unión de gran parte de la península bajo un gobernante de legítima herencia… obviamente monarcas católicos millones de españoles dieron sus vidas defendiendo la fe católica por europa pero ya los tiempos donde la iglesia tenga un peso en el estado no es necesario más que algo cultural y representativo."
83,4mMkLK7khPY,UCYNmfYvS9SVTtVIFqsW_6cg,"Los jovenes en mayoria se inclinan para republica.
interesante dato"
84,4mMkLK7khPY,UCN5HJttR33YtoLow6N0Ab7A,"Venga que se pongan todos los monarcas a trabajar, en el campo."
85,4mMkLK7khPY,UCApJd3w-i1TXXJewGlxeW9g,"Manteniendo princesas y principes, que esten forrados en euros. Jijiiii."
86,4mMkLK7khPY,UCy9zqGmAszfSbmuDtB6JAXw,MONARQUÍA??? QUE PINTAN LOS MILLONES QUE TIENEN LAS DOS NIÑAS DIABOLICAS EN EL BANCO? AHHH PERO LUEGO NO HAY PARA LAS PENSIONES OSTIA TU!
87,4mMkLK7khPY,UCApJd3w-i1TXXJewGlxeW9g,Ua debe de acabar esas cosas.
88,4mMkLK7khPY,UCvVYJUKL_0lzGxSAOz697DQ,"Ancianos Monarquía, que Jóvenes República."
89,4mMkLK7khPY,UC7wmrcqQyasktlc4_ur-H6g,Lloro con el que dice que la Guerra Civil fue por culpa de la república.
90,4mMkLK7khPY,UCm1UJlRFcKm1JAPjRIM2tSw,Los jóvenes quieren más república que algunos viejos
91,4mMkLK7khPY,UCns0pqXmf5l2gMDyasWzyMw,En España tenemos que dejarnos de gilipolleces. Instaurar la democracia formal y la republica constitucional.
92,4mMkLK7khPY,UCIAC2QUSP_Lvf3CUMxVvSgg,Viva la monarquia constitucional!
93,4mMkLK7khPY,UC7KX0A96GNJGGo2Lo1JK3Yw,Mejor dictadura
94,4mMkLK7khPY,UCLChT9MUUlDQxq6_uYksALw,"Jóvenes republicanos que no han vivido la república... Es más, no saben ni siquiera argumentar solidamente su decisión; creen que la república es güay y ""actual style"""
95,4mMkLK7khPY,UCU8WAzA4OfaofVfqmE4Qo8A,🟥🟨🟪 III República ya!
96,4mMkLK7khPY,UC6ViKRdb0RmIzpRPNbhdtLw,"España no puede vivir sin rey, la historia lo demuestra"
97,4mMkLK7khPY,UCUKy1P6brTHtuS5H8sYq9aQ,"Yo prefiero republica, q se vote el jefe de estado, no que sea hereditario, y este rey lo esta haciendo bien no me importaría votarlo"
98,4mMkLK7khPY,UCjKU_2ELBRUo0v7cwicFCSQ,Republica por dios la modelito q se compre sus vestido con su dinero fuera reina de pacotilla
99,4mMkLK7khPY,UCjKU_2ELBRUo0v7cwicFCSQ,Tanto dinero q se ganan por hacer nada
100,S1-wpBi4uDM,UClFN31ITI9XGmBtBTxjrJVA,Con el antiguo rey si con Felipe no
101,S1-wpBi4uDM,UC6ehzYMmiQ3R1nRvyOp6Ffw,La monarquía deben caer
102,S1-wpBi4uDM,UC6_VgCOLeeiU1oZy30LJOJg,"La Monarquía española debe acabar. No hacen nada, Felipe 6 ni siquiera defiende a España frente a los que la quieren desmembrar"
103,S1-wpBi4uDM,UCgedAVsfxm8p2U3dhPsTVpg,Venga referéndum ya¡¡¡ la democracia es para ellos. No hay democracia si no hay referéndum. Es una dictadura sorda
104,S1-wpBi4uDM,UChQ6PULsGmzB-fzz-j8ilTA,"Querer una República en España es obsceno , asqueroso y anti Democrático .Es como haberle disparado a una persona dos veces distintas para ver si les hacía daño y después de que casi mueren de hemorragia en ambos casos , querer meterles un tercer tiro diciendo ""Este seguro lo deja en buena forma"" .Los Españoles dos veces se sumieron en falsas Repúblicas y dos veces pidieron el retorno de los Monarcas legítimos .Querer ""República"" es querer cagarse en la voluntad popular y querer matar a España (Que ya las Repúblicas mucha sangre derramaron) .España ha tenido Reyes desde al menos 1200 años y estos la han visto convertirse en el Imperio más grande de la historia .Son el símbolo de la Unidad Cultural y Nacional de una Patria ancestral y grande .

Desde Argentina , una nación que tristemente dejó de ser gobernada por los Reyes de España , grito yo: VIVA EL REY DON FELIPE VI ."
105,S1-wpBi4uDM,UCaliid0ZYV1-6lmpMjypXpQ,Valen verga de la mano todos los españoles
106,S1-wpBi4uDM,UCgPbPNEzjRNF6vowWZQoGsQ,"En España, la minoría que reclama republica se divide en dos bandos y eso deben tenerlo claro. Hay un tipo de republica democrática como Alemania, Francia o Italia pero los comunistas que desean proclamar la republica y derrocar a nuestro Rey, lo que anhelan es una republica comunista dictatorial y no democrática."
107,S1-wpBi4uDM,UCI7bXCc2lvMHzoc6_28zOlA,"viva el REY NO DE ESPAÑA!! POR SIEMPRE!""! SALUDOS DESDE EL VIRREINATO DEL PERU!!!... ojalá jamás nos hubiéramos separado de España. La república es una basura .. lo digo yo que vive en una"
108,S1-wpBi4uDM,UCJ_cv92011ij0MxXSdSqMhQ,Abajo la monarquía
109,S1-wpBi4uDM,UCJQMQlkO13vDEIBAzy1oG8g,"Para que este liderada por estos analfabetos y catetos, mejor seguir en una monarquia parlamentaria que no ha sido obstaculo para que España haya podido convertirse en una de las naciones mas democraticas del mundo en apenas 30 años, y mira que lo dife un republicano pero leal a la bandera rojigualda que es la legitima que lleva siendo oficial desde 1785"
110,S1-wpBi4uDM,UCGOC7bmVnx8FsJRdTLOIKAQ,España es una dictadura monárquico-fascista. FUERA NAZIS. *ACCIÓN ANTIFASCISTA* ⚫⚫☆❤❤
111,S1-wpBi4uDM,UC26aXa2nDLn4XRNmHheek2w,Muerte a los Borbones
112,S1-wpBi4uDM,UCvIyryVCWi3VjXuJAsr8WBA,_Yo pienso que no debería existir República en un pueblo ignorante_
113,S1-wpBi4uDM,UCJgMPJGJ0VM77ngJZx-LO2Q,Que sale mas barata la republica😂😂😂😂😂😂(350millones se habla)
114,S1-wpBi4uDM,UCv8DpCESee5njpnnBwYvGrw,"1:00 ""La republica es mucho más barata""
- República portu: 16 millones €
- República alemana: 20 millones €
- República de francesa: 103 millones €
- República italiana: 228 millones €

- Monarquía española: 8 millones €
- Monarquía sueca: 12, 76 millones €
- Monarquía danesa: 13, 3 millones €
- Monarquía noruega: 25, 6 millones €"
115,S1-wpBi4uDM,UCTk4CfBQvT44r8mGloPTRRg,CABRONÉS
116,S1-wpBi4uDM,UCTk4CfBQvT44r8mGloPTRRg,VIVA MÉXICO
117,S1-wpBi4uDM,UCTk4CfBQvT44r8mGloPTRRg,Si
118,S1-wpBi4uDM,UCdOoglA73Rvg15_jxk4TSbQ,Algunos argumentos demuestran el poco conocimiento que se tiene real de esta institución....
119,S1-wpBi4uDM,UCUtW5qbs20TgDBJ2_58sEVQ,"Muy mal lo que dice esa mujer de que la república es más barata, como que no sabe nada sobre ella. La república es más cara ya que ni tiene complementos que no tiene la monarquía y aparte si una persona ha sido presidente de la república tiene una paga de por vida"
120,nznqqPKN3gM,UCx4lbqHz-4XZGT2evhuH9Ag,"Republicanos de tres al cuarto, abrid un libro."
